"LSOA11CD","christian","buddhist","hindu","jewish","muslim","sikh","other","none","not_stated","total","muslim_decile"
"E01004415",881,3,25,23,198,5,3,314,107,1559,10
"E01014251",1023,10,5,1,235,4,4,463,105,1850,10
"E01002551",998,14,88,0,242,87,7,371,98,1905,10
"E01009311",938,5,1,0,211,11,6,379,107,1658,10
"E01001747",787,34,8,19,272,27,23,758,209,2137,10
"E01010091",888,4,24,0,193,24,7,275,101,1516,10
"E01032732",862,19,131,1,206,92,6,225,76,1618,10
"E01000558",651,17,39,118,192,8,4,369,110,1508,10
"E01015794",1173,38,147,1,319,49,14,611,153,2505,10
"E01033083",367,30,840,0,212,47,6,91,71,1664,10
"E01002445",800,13,77,0,217,78,5,380,133,1703,10
"E01001152",983,11,80,2,213,19,22,219,122,1671,10
"E01013979",774,9,24,7,204,65,7,389,121,1600,10
"E01001796",634,31,6,15,210,20,10,555,166,1647,10
"E01016669",938,4,96,4,233,52,4,334,162,1827,10
"E01004762",955,17,73,144,264,5,24,390,198,2070,10
"E01002170",356,6,533,24,169,16,74,83,63,1324,10
"E01002240",811,14,252,10,222,30,11,264,125,1739,10
"E01015687",926,4,62,3,203,29,4,276,83,1590,10
"E01002953",653,22,76,22,167,17,9,247,95,1308,10
"E01001197",871,104,26,3,224,18,2,360,145,1753,10
"E01013720",185,3,833,0,172,26,7,73,47,1346,10
"E01004628",1113,33,36,9,294,5,7,641,162,2300,10
"E01001286",916,22,65,1,214,54,4,263,135,1674,10
"E01001114",806,6,70,3,179,3,6,224,103,1400,10
"E01001391",856,9,55,7,200,7,12,316,102,1564,10
"E01001733",658,9,26,19,233,16,11,652,198,1822,10
"E01003917",882,12,5,4,227,6,12,469,158,1775,10
"E01004047",926,34,8,2,204,6,11,269,135,1595,10
"E01000946",537,14,36,89,194,2,11,292,341,1516,10
"E01004765",840,44,45,86,259,1,13,556,179,2023,10
"E01010311",867,3,70,0,211,54,23,337,82,1647,10
"E01002218",691,26,435,2,211,30,26,147,79,1647,10
"E01016836",730,16,7,1,215,1,16,588,103,1677,10
"E01003410",842,38,127,1,203,8,4,259,99,1581,10
"E01000536",346,7,498,109,202,23,184,99,105,1573,10
"E01013710",574,9,109,10,181,29,11,390,96,1409,10
"E01033713",489,24,22,11,173,17,4,495,111,1346,10
"E01000472",483,22,443,3,173,17,3,114,88,1346,10
"E01033710",539,10,7,8,149,11,6,330,99,1159,10
"E01028577",1009,31,58,1,252,7,16,469,117,1960,10
"E01003368",861,7,170,2,204,2,6,236,98,1586,10
"E01033085",710,14,37,31,229,7,5,582,165,1780,10
"E01000323",850,7,193,103,255,12,34,368,160,1982,10
"E01033568",641,16,56,8,188,17,22,406,107,1461,10
"E01031559",769,3,23,0,197,3,4,437,93,1529,10
"E01000963",523,91,77,242,248,9,8,402,323,1923,10
"E01000947",582,26,33,25,252,4,7,534,491,1954,10
"E01003514",941,2,17,10,195,4,7,241,95,1512,10
"E01005125",866,3,34,2,206,13,7,373,92,1596,10
"E01031552",966,14,58,0,245,8,7,485,115,1898,10
"E01033266",414,28,44,4,208,6,9,787,111,1611,10
"E01000135",416,22,59,471,202,2,12,213,167,1564,10
"E01004417",1008,16,24,18,215,2,3,261,116,1663,10
"E01017149",598,22,38,5,181,43,8,425,80,1400,10
"E01015697",903,14,128,3,229,42,7,357,88,1771,10
"E01013717",250,0,813,0,203,100,0,141,62,1569,10
"E01012289",772,6,0,0,166,2,2,236,99,1283,10
"E01004522",876,12,85,3,213,6,5,328,118,1646,10
"E01001519",1057,23,153,112,323,24,28,571,205,2496,10
"E01000586",1181,20,57,38,318,8,22,593,220,2457,10
"E01015605",904,5,11,1,211,44,1,331,122,1630,10
"E01004452",943,5,25,6,211,5,4,284,147,1630,10
"E01015781",823,9,30,3,200,11,7,321,141,1545,10
"E01004677",899,19,39,20,235,2,9,422,170,1815,10
"E01013770",623,1,125,0,180,118,3,248,92,1390,10
"E01013778",892,16,118,2,324,49,20,899,182,2502,10
"E01017928",771,7,7,3,181,1,7,321,99,1397,10
"E01014659",894,15,37,0,269,27,17,638,178,2075,10
"E01004698",681,27,30,22,202,3,7,428,158,1558,10
"E01033010",1003,78,100,22,364,41,9,1029,161,2807,10
"E01017723",668,5,27,0,178,0,8,392,94,1372,10
"E01001823",383,9,6,722,229,16,17,165,218,1765,10
"E01004491",1108,28,61,4,279,12,14,467,177,2150,10
"E01000478",375,57,859,1,213,20,5,50,61,1641,10
"E01016725",725,14,117,5,212,13,4,446,97,1633,10
"E01000021",830,35,38,6,205,28,5,350,82,1579,10
"E01006722",821,4,37,10,233,9,7,551,121,1793,10
"E01003125",1063,42,2,6,229,1,2,257,160,1762,10
"E01009625",979,2,184,0,305,268,27,454,127,2346,10
"E01002122",711,23,479,5,222,8,36,118,104,1706,10
"W01001875",1257,12,36,2,351,8,4,827,198,2695,10
"E01010337",715,5,113,0,185,124,9,192,77,1420,10
"E01004218",754,21,49,5,228,13,6,416,258,1750,10
"E01011944",784,2,8,0,181,4,3,324,83,1389,10
"E01000937",493,46,30,13,196,8,13,441,264,1504,10
"E01002712",741,18,16,7,232,6,12,491,257,1780,10
"E01001376",783,19,30,11,206,27,2,379,122,1579,10
"E01002199",386,11,667,9,200,7,121,62,70,1533,10
"E01000477",614,40,739,4,250,6,25,102,136,1916,10
"W01001839",595,12,23,10,210,6,5,631,117,1609,10
"E01003994",753,24,24,1,195,1,7,369,119,1493,10
"E01004900",914,7,142,0,209,4,2,268,53,1599,10
"E01001742",662,33,24,27,237,8,8,657,154,1810,10
"E01011671",759,23,14,0,201,6,8,396,128,1535,10
"E01003724",709,12,49,65,181,30,1,236,98,1381,10
"E01017902",776,4,20,2,210,1,5,486,98,1602,10
"E01012057",1068,3,14,0,265,11,4,519,136,2020,10
"E01000926",474,30,6,21,235,0,12,582,431,1791,10
"E01013917",745,8,12,1,230,14,5,606,131,1752,10
"E01009575",467,8,37,1,172,251,13,276,85,1310,10
"E01002786",694,21,24,10,237,3,7,507,302,1805,10
"E01004570",1014,22,18,7,250,2,6,448,137,1904,10
"E01000535",1147,6,128,13,285,2,22,417,150,2170,10
"E01002541",961,19,173,4,256,112,6,280,138,1949,10
"E01002752",596,13,2,7,200,3,4,442,255,1522,10
"E01005575",1064,2,29,4,215,3,0,224,95,1636,10
"E01011292",787,1,21,3,213,33,4,439,118,1619,10
"E01003049",949,21,7,0,223,2,18,342,133,1695,10
"E01001269",1069,16,300,1,261,58,7,122,149,1983,10
"E01033463",868,44,1098,84,387,21,145,131,161,2939,10
"E01002002",672,37,21,10,238,8,11,657,152,1806,10
"E01001530",633,15,127,10,170,7,15,234,79,1290,10
"E01001830",794,11,15,45,251,12,4,578,194,1904,10
"E01003146",878,10,45,0,200,9,5,234,136,1517,10
"E01032789",618,14,12,15,152,1,5,246,88,1151,10
"E01015690",697,0,27,5,159,55,0,172,89,1204,10
"E01010746",985,4,28,0,215,39,0,277,80,1628,10
"E01001706",688,41,14,0,177,10,3,315,92,1340,10
"E01002552",767,8,71,0,209,59,21,348,99,1582,10
"E01017665",844,2,9,3,211,6,7,426,89,1597,10
"E01021766",537,9,156,175,197,180,2,113,122,1491,10
"E01009074",843,6,7,0,221,19,9,422,145,1672,10
"E01017667",689,8,15,4,181,0,5,387,80,1369,10
"E01004708",733,18,23,41,210,4,15,400,144,1588,10
"E01005210",1115,127,84,14,429,19,29,1224,203,3244,10
"E01002042",700,21,29,10,193,3,17,381,105,1459,10
"E01003251",1039,104,23,1,265,0,10,397,164,2003,10
"E01003918",909,23,3,0,212,5,6,287,157,1602,10
"E01017858",671,17,17,3,214,13,5,580,97,1617,10
"E01002702",806,22,41,6,259,7,15,480,321,1957,10
"E01001318",898,61,162,1,237,48,5,251,127,1790,10
"E01016022",604,5,94,1,189,129,1,333,71,1427,10
"E01033677",425,21,29,7,155,4,1,452,76,1170,10
"E01001147",1008,4,48,0,215,11,11,194,131,1622,10
"E01005431",1029,0,2,0,228,0,8,333,120,1720,10
"E01004011",1269,24,7,1,280,4,6,316,205,2112,10
"E01001780",770,23,24,24,242,11,20,515,196,1825,10
"E01009894",1002,6,16,0,233,53,7,334,106,1757,10
"E01003413",1138,9,131,3,252,17,16,217,117,1900,10
"E01009642",1163,50,97,3,367,28,24,853,181,2766,10
"E01002677",737,28,137,2,208,79,8,261,105,1565,10
"E01008104",584,6,6,20,211,4,5,631,120,1587,10
"E01014664",739,6,13,0,220,15,5,503,153,1654,10
"E01007879",762,12,36,1,219,3,8,480,125,1646,10
"E01001001",673,1,72,3,159,0,4,164,119,1195,10
"E01002111",749,23,673,94,289,6,113,116,109,2172,10
"E01002123",694,51,439,6,231,26,33,131,124,1735,10
"E01000996",657,2,173,1,167,16,13,133,92,1254,10
"E01003990",1258,43,9,0,284,6,13,350,169,2132,10
"E01009293",684,9,28,5,202,21,12,451,104,1516,10
"E01033735",544,12,45,3,143,16,4,222,84,1073,10
"E01002572",836,14,15,19,219,9,8,391,132,1643,10
"E01002200",510,31,733,13,225,4,41,60,71,1688,10
"E01011368",600,2,10,0,170,8,6,386,93,1275,10
"E01000531",1108,8,62,11,277,2,9,415,185,2077,10
"E01002773",650,25,10,10,185,1,6,297,202,1386,10
"E01004012",1472,28,17,5,334,2,4,461,179,2502,10
"E01003513",938,27,29,2,212,11,4,244,121,1588,10
"E01003940",801,16,31,4,198,7,8,281,137,1483,10
"E01012262",1152,9,15,1,297,10,12,615,113,2224,10
"E01003672",633,14,40,119,191,6,9,309,109,1430,10
"E01005768",935,8,26,90,218,4,2,254,95,1632,10
"E01033624",409,14,23,3,138,12,2,316,116,1033,10
"E01007130",942,7,10,1,237,5,9,477,86,1774,10
"E01015762",1016,2,91,5,227,17,2,253,86,1699,10
"E01015795",1109,20,55,1,288,22,22,494,143,2154,10
"E01015688",693,7,102,3,190,11,10,302,103,1421,10
"E01004635",914,12,17,11,220,1,5,362,103,1645,10
"W01000747",637,20,24,9,260,16,18,828,132,1944,10
"E01010264",923,1,18,0,220,60,27,307,88,1644,10
"E01015758",823,3,59,1,200,8,2,311,87,1494,10
"E01002004",704,31,82,10,253,6,21,623,159,1889,10
"E01000634",713,93,955,4,314,12,32,97,123,2343,10
"E01000310",807,34,194,327,272,3,21,232,139,2029,10
"E01011366",763,11,27,2,213,11,3,450,108,1588,10
"E01001759",745,8,3,24,242,19,10,579,174,1804,10
"E01002607",1033,26,67,2,258,35,13,359,130,1923,10
"E01002409",881,8,129,0,238,92,16,309,100,1773,10
"E01000028",879,4,35,6,208,26,2,301,88,1549,10
"E01033707",492,17,6,9,175,9,7,442,146,1303,10
"E01002128",931,28,312,16,272,8,16,312,130,2025,10
"E01001956",816,15,30,7,214,2,8,388,113,1593,10
"E01032770",347,22,122,1,160,5,6,236,292,1191,10
"E01015615",874,8,38,1,217,37,5,305,129,1614,10
"E01003373",756,11,108,3,197,1,1,293,95,1465,10
"E01002124",472,41,824,10,238,3,38,58,85,1769,10
"E01009548",1049,27,105,4,306,66,4,594,118,2273,10
"E01002832",778,16,12,28,229,4,20,402,212,1701,10
"E01004701",675,19,26,122,218,2,21,385,150,1618,10
"E01011916",1148,6,26,1,270,6,18,405,122,2002,10
"E01004682",689,38,45,21,208,2,15,385,139,1542,10
"E01002520",777,7,44,2,209,24,7,379,100,1549,10
"E01001750",766,52,10,14,248,32,7,586,123,1838,10
"E01002755",557,5,17,12,179,1,10,335,210,1326,10
"E01000094",826,7,28,2,179,9,4,191,80,1326,10
"W01001829",603,9,62,7,244,14,12,716,140,1807,10
"E01003396",772,11,248,0,215,5,5,231,105,1592,10
"W01001695",1135,22,31,2,438,42,29,1343,201,3243,10
"E01004584",902,19,5,6,231,1,2,412,132,1710,10
"E01022288",973,2,22,0,235,9,4,404,90,1739,10
"E01002758",641,17,9,13,213,2,6,364,311,1576,10
"E01002429",741,8,65,0,191,52,4,283,69,1413,10
"E01011586",720,6,39,1,202,157,14,261,94,1494,10
"E01033166",531,6,10,0,147,11,4,297,81,1087,10
"E01004715",789,35,49,37,240,6,12,452,153,1773,10
"E01001268",1047,10,106,3,235,71,18,156,90,1736,10
"E01003992",887,14,0,0,202,1,4,258,126,1492,10
"E01017711",775,11,23,1,213,0,2,431,117,1573,10
"E01033005",1172,67,97,49,478,16,22,1409,220,3530,10
"E01011511",493,9,26,124,180,156,3,264,74,1329,10
"E01015759",837,9,40,0,204,1,3,314,98,1506,10
"E01001761",714,42,12,25,241,19,11,539,176,1779,10
"E01001118",1028,11,131,1,255,5,6,300,145,1882,10
"E01000548",985,16,29,42,277,2,5,508,180,2044,10
"E01033109",494,8,9,0,177,0,3,507,108,1306,10
"E01002172",573,18,504,9,214,11,47,120,83,1579,10
"E01000259",970,41,235,373,352,27,13,349,237,2597,10
"E01002781",556,10,12,3,183,6,8,365,207,1350,10
"E01004014",1094,18,19,1,242,1,5,240,164,1784,10
"E01002398",446,12,385,4,234,445,23,90,86,1725,10
"E01032750",628,9,30,4,203,41,1,468,111,1495,10
"E01010465",573,26,125,0,223,227,60,299,108,1641,10
"E01015752",749,0,55,4,182,13,3,215,118,1339,10
"E01003481",881,23,33,2,214,16,6,300,99,1574,10
"E01001110",981,19,93,1,243,1,16,326,107,1787,10
"E01002760",713,10,19,9,210,0,10,290,282,1543,10
"E01002400",774,32,172,1,244,131,13,301,124,1792,10
"E01003938",882,15,42,5,247,7,11,456,149,1814,10
"E01016359",1055,41,85,3,285,9,8,492,115,2093,10
"E01009408",916,7,17,0,233,23,11,414,90,1711,10
"E01001175",799,3,211,1,210,19,4,185,110,1542,10
"E01000231",849,43,197,131,252,5,34,192,146,1849,10
"W01001836",625,9,31,1,218,3,3,615,94,1599,10
"E01001260",887,13,279,1,259,191,12,157,100,1899,10
"E01010021",731,0,37,1,232,275,6,303,115,1700,10
"E01004062",986,27,27,6,271,9,5,493,161,1985,10
"E01000264",607,31,65,345,225,3,25,245,102,1648,10
"E01000543",367,14,674,49,218,13,83,53,125,1596,10
"E01002051",865,15,12,98,230,15,5,309,134,1683,10
"E01001177",760,12,262,1,221,14,9,239,99,1617,10
"E01000998",849,11,124,0,212,9,5,220,121,1551,10
"E01004727",691,71,149,171,277,5,28,440,194,2026,10
"E01001833",782,14,18,7,293,30,15,753,231,2143,10
"E01013985",844,7,108,1,246,131,4,318,139,1798,10
"E01002906",878,21,14,23,230,3,1,370,141,1681,10
"E01003920",1127,18,13,5,254,0,3,268,166,1854,10
"E01004730",535,19,125,258,229,10,11,304,180,1671,10
"E01009272",560,10,77,0,192,221,35,167,139,1401,10
"E01023888",737,11,104,40,219,39,20,295,132,1597,10
"E01027242",766,4,23,0,216,0,5,469,92,1575,10
"E01033264",425,20,95,3,204,4,18,626,92,1487,10
"E01010983",740,4,4,2,221,1,11,505,122,1610,10
"E01004539",1188,16,24,0,288,4,9,387,182,2098,10
"E01001795",419,20,11,20,201,18,13,581,181,1464,10
"E01004750",947,34,30,16,243,3,6,297,193,1769,10
"E01008833",913,6,4,0,202,25,3,254,63,1470,10
"E01002662",572,47,566,0,275,335,34,103,67,1999,10
"E01001180",837,14,284,0,239,8,4,207,144,1737,10
"E01000589",489,25,894,1,266,19,47,81,110,1932,10
"E01022293",841,4,15,1,217,4,6,379,109,1576,10
"E01017859",745,17,53,2,195,29,7,283,85,1416,10
"E01004663",717,18,43,86,227,10,6,362,179,1648,10
"E01000255",628,9,79,174,204,1,4,231,151,1481,10
"E01001824",480,5,5,508,209,6,4,118,182,1517,10
"E01004567",1270,30,26,7,323,6,11,500,170,2343,10
"E01011508",573,2,39,21,195,148,2,344,90,1414,10
"E01002177",466,12,493,11,199,12,90,86,74,1443,10
"E01031553",647,6,50,4,215,17,7,543,70,1559,10
"E01016618",666,9,40,3,177,45,1,257,85,1283,10
"E01002592",995,41,164,3,276,61,8,346,105,1999,10
"E01003139",872,22,103,3,216,1,13,215,119,1564,10
"E01006675",715,30,7,9,252,8,19,636,148,1824,10
"E01017770",667,8,19,3,207,10,11,449,123,1497,10
"E01000550",1061,34,54,19,272,2,13,371,140,1966,10
"E01002663",741,67,462,1,287,254,21,119,122,2074,10
"E01000538",354,13,547,151,219,48,78,89,83,1582,10
"E01000134",881,41,150,24,226,1,6,205,98,1632,10
"E01023705",902,14,30,17,236,3,3,388,111,1704,10
"E01000495",663,16,41,109,218,3,7,344,173,1574,10
"E01008932",773,5,24,9,214,18,4,375,122,1544,10
"E01001785",625,25,11,10,206,17,10,444,138,1486,10
"E01001769",587,18,5,26,221,15,9,555,158,1594,10
"E01032865",467,5,720,2,294,271,14,255,92,2120,10
"E01009518",935,2,27,2,223,18,12,277,112,1608,10
"E01010800",895,4,3,1,244,0,6,473,133,1759,10
"E01004761",843,25,81,143,270,1,13,369,200,1945,10
"E01001319",786,37,185,0,208,30,3,166,83,1498,10
"E01005322",685,2,11,0,176,0,0,309,84,1267,10
"E01003500",1214,35,35,3,284,7,12,327,126,2043,10
"E01012288",796,4,10,0,205,19,6,363,70,1473,10
"E01001768",568,15,5,37,254,32,10,716,188,1825,10
"E01004571",889,16,13,6,234,11,2,365,145,1681,10
"E01002224",671,11,311,1,213,11,9,191,112,1530,10
"E01016450",816,4,41,0,224,66,9,353,96,1609,10
"E01004601",1120,13,11,2,312,10,10,580,183,2241,10
"E01010062",671,0,60,0,222,365,6,178,92,1594,10
"E01002168",510,3,511,4,208,12,41,121,82,1492,10
"E01001314",798,24,258,2,221,46,7,116,113,1585,10
"E01001998",734,27,77,14,287,0,12,719,188,2058,10
"E01001322",858,33,185,3,236,39,3,222,113,1692,10
"E01004923",881,5,53,1,221,4,2,327,90,1584,10
"E01003338",977,62,15,1,249,4,10,317,149,1784,10
"E01002136",738,17,350,16,243,28,30,196,123,1741,10
"E01009041",951,2,82,5,232,70,8,238,73,1661,10
"E01004347",980,20,66,12,277,12,6,444,166,1983,10
"E01013916",641,5,8,0,210,2,5,546,86,1503,10
"E01001004",1215,7,166,3,298,7,7,277,149,2129,10
"E01010050",339,0,60,0,213,699,15,111,84,1521,10
"E01003658",898,16,55,30,231,11,2,312,94,1649,10
"E01002219",593,51,636,5,254,23,18,131,102,1813,10
"E01031574",970,7,135,1,262,7,4,366,116,1868,10
"E01001800",459,7,5,501,224,15,5,200,181,1597,10
"E01023902",817,11,48,5,212,7,9,312,89,1510,10
"E01002559",1189,12,114,0,320,60,8,431,145,2279,10
"E01003245",859,65,7,2,219,10,10,276,111,1559,10
"E01004362",749,6,20,6,227,8,6,438,154,1614,10
"E01003970",909,41,1,0,209,0,4,192,130,1486,10
"E01009296",628,11,23,7,211,29,10,494,86,1499,10
"E01000960",539,57,57,149,250,5,17,423,277,1774,10
"E01015761",874,4,55,1,233,4,9,356,116,1652,10
"E01001005",804,9,388,3,238,6,4,158,77,1687,10
"E01009016",872,6,50,1,220,43,2,253,112,1559,10
"E01010724",764,2,0,1,205,0,6,371,103,1452,10
"E01002554",1133,37,160,3,362,78,18,628,144,2563,10
"E01002526",924,8,76,0,272,78,13,408,146,1925,10
"E01000972",723,40,20,55,284,14,13,444,416,2009,10
"E01001631",1029,51,151,7,293,31,6,397,107,2072,10
"E01002058",745,34,26,6,239,1,11,498,130,1690,10
"E01016573",742,2,10,3,198,15,5,303,122,1400,10
"E01000184",688,22,65,43,200,12,9,280,95,1414,10
"E01000904",757,29,19,42,300,0,12,566,395,2120,10
"E01033646",848,7,25,1,230,22,13,370,108,1624,10
"E01010049",380,0,58,0,230,735,19,100,102,1624,10
"E01008937",737,5,62,1,202,49,8,260,102,1426,10
"E01001938",837,7,11,4,221,1,11,337,131,1560,10
"E01003497",1064,8,18,0,243,34,5,229,114,1715,10
"E01000632",277,27,1249,0,296,24,59,56,99,2087,10
"E01011013",1009,2,1,0,219,2,3,239,69,1544,10
"E01014256",872,7,9,0,230,9,3,367,124,1621,10
"E01002185",674,19,236,33,219,13,20,210,119,1543,10
"E01001282",860,17,50,4,221,41,13,213,138,1557,10
"E01000289",958,31,50,24,258,1,29,309,157,1817,10
"E01013648",918,31,199,2,382,77,14,915,150,2688,10
"E01002562",742,22,29,5,196,16,5,251,113,1379,10
"E01002395",489,12,268,1,200,262,3,93,79,1407,10
"E01004646",562,33,59,344,235,0,6,217,197,1653,10
"E01003151",1097,13,8,15,279,2,8,355,184,1961,10
"E01009024",867,5,39,5,231,37,4,323,112,1623,10
"E01017474",839,18,80,2,246,66,47,299,131,1728,10
"E01003519",1020,35,41,7,225,13,6,135,98,1580,10
"E01015791",1204,19,149,3,355,31,11,552,168,2492,10
"E01001551",1005,17,21,9,247,1,14,291,128,1733,10
"E01010020",832,0,50,1,269,310,5,292,128,1887,10
"E01032302",672,3,1,0,177,0,0,302,86,1241,10
"E01013491",771,8,39,0,238,299,19,192,102,1668,10
"E01016467",672,4,114,0,208,123,13,235,88,1457,10
"E01005201",1028,10,4,8,288,5,3,416,254,2016,10
"E01023358",619,5,33,2,211,2,5,469,131,1477,10
"W01001734",835,11,26,18,218,4,13,303,98,1526,10
"E01000974",585,22,15,37,244,3,17,390,394,1707,10
"E01007882",769,41,50,0,234,14,4,377,148,1637,10
"E01001403",957,16,64,10,229,10,5,181,130,1602,10
"E01007712",1212,4,9,0,281,6,4,319,130,1965,10
"E01002448",910,15,197,3,280,179,13,226,134,1957,10
"E01017661",836,12,7,1,224,0,6,361,118,1565,10
"E01014105",989,4,2,0,277,30,2,531,100,1935,10
"E01003966",1028,30,1,5,278,2,11,468,118,1941,10
"E01003710",468,4,256,183,217,216,6,84,81,1515,10
"E01015744",784,1,44,2,206,7,1,286,107,1438,10
"E01000578",674,34,343,156,261,25,22,167,139,1821,10
"E01003989",1158,30,8,0,281,0,4,285,194,1960,10
"E01001498",984,9,56,30,279,6,16,441,125,1946,10
"E01001849",1040,50,10,34,339,8,10,704,169,2364,10
"E01000119",839,25,112,71,241,4,32,228,128,1680,10
"E01000916",643,26,22,19,258,3,8,474,343,1796,10
"E01004401",1126,28,131,6,302,4,5,363,137,2102,10
"E01007767",906,5,2,6,239,4,3,407,91,1663,10
"E01002532",1065,11,138,2,329,56,5,547,136,2289,10
"E01001200",738,17,15,11,218,17,8,375,117,1516,10
"E01033281",1360,17,2,3,376,6,5,667,176,2612,10
"E01001323",846,45,195,7,249,40,5,214,127,1728,10
"E01011085",860,3,4,1,224,12,3,334,113,1554,10
"E01001713",837,36,70,1,252,18,4,379,151,1748,10
"E01033006",1121,59,127,45,488,26,19,1288,212,3385,10
"E01033616",402,19,19,1,146,6,12,336,71,1012,10
"E01009178",597,6,11,2,230,12,11,583,142,1594,10
"E01004521",985,12,30,12,282,4,4,445,178,1952,10
"E01009125",969,4,25,0,254,28,2,348,127,1757,10
"E01000853",584,28,14,12,236,0,12,359,386,1631,10
"E01000110",811,5,51,4,205,62,5,182,91,1416,10
"E01002975",685,23,141,1,200,10,4,223,94,1381,10
"E01011431",1004,12,5,1,272,12,5,447,120,1878,10
"E01009039",902,2,131,7,247,97,6,231,82,1705,10
"E01033381",632,12,14,0,203,4,6,453,77,1401,10
"E01005574",1019,6,11,2,243,0,10,266,120,1677,10
"E01001999",794,25,58,15,290,5,18,628,168,2001,10
"E01003052",1025,18,11,0,264,0,14,324,165,1821,10
"E01001325",959,8,88,6,255,51,15,253,123,1758,10
"E01002101",1018,18,39,10,278,11,17,383,142,1916,10
"E01023901",1003,32,107,14,277,8,4,335,129,1909,10
"E01032764",433,9,19,13,189,5,12,426,196,1302,10
"E01006752",599,12,15,0,147,5,3,179,52,1012,10
"E01001860",816,18,45,1,257,6,15,420,191,1769,10
"E01032238",811,3,4,1,197,4,4,269,63,1356,10
"E01000260",747,39,100,365,288,7,20,252,164,1982,10
"E01013840",833,8,40,3,319,68,4,751,169,2195,10
"E01001845",793,24,9,10,226,9,4,330,150,1555,10
"E01001273",660,85,88,13,236,68,16,326,131,1623,10
"E01002604",785,11,28,0,252,96,4,435,122,1733,10
"E01010613",684,0,6,0,215,142,7,337,86,1477,10
"E01013622",676,14,99,1,238,10,10,492,95,1635,10
"E01001444",1021,3,21,11,244,3,4,246,123,1676,10
"E01013296",837,4,9,1,241,25,9,397,132,1655,10
"E01000567",581,23,352,6,201,15,15,95,92,1380,10
"E01004695",558,36,38,21,189,6,3,326,120,1297,10
"E01005474",791,1,4,5,188,0,3,209,89,1290,10
"E01016508",726,4,185,1,254,214,11,222,124,1741,10
"E01001307",944,15,264,5,268,43,10,189,95,1833,10
"E01003515",1132,5,44,2,263,2,1,216,133,1798,10
"E01002228",536,12,399,419,308,12,78,200,141,2105,10
"W01001698",832,27,33,5,288,5,24,609,145,1968,10
"E01002143",695,16,310,9,230,16,19,180,96,1571,10
"E01004703",939,30,40,172,338,5,14,509,261,2308,10
